MPID	Name	Name_in_Burmese	Constituency	Region	Party	Gender	Ethnicity	Religion	DoB	Previous_Occupation	Parliament	Elected_Year	Term_End_Year	MotionID	Date_of_Submission	House	Session	Description	Description_in_Burmese	Issue	Purpose	Status	Date_of_Response	Respondant	Respondant_Position
UPMP-01-0015	U Myint Tun	ဦးမြင့်ထွန်း	Bago Region, Constituency (10)	Bago	USDP	Male	Bamar	Buddhism	29-Jun-50	Civil Service	First Amyotha Hluttaw	2010	2015	UP-01-04-028	5-Sep-12	First Amyotha Hluttaw	Fourth Regular Session	Transfer of the management of the Yangon City Development Committee to the Yangon Division administration	ဖွံ့ဖြိုးမှု နှေးကွေးနေသော ရန်ကုန်မြို့အား ခေတ်မီဖွံ့ဖြိုးတိုးတက်သည့်နိုင်ငံတကာအဆင့်မီစီးပွားရေးမြို့တော်ကြီး အဖြစ်သို့ အမြန်အဆင့်မြှင့်တင်နိုင်ရေးအတွက် မြို့တော်စည်ပင်သာယာရေးကော်မတီကို ရန်ကုန်တိုင်းဒေသကြီး အစိုးရအဖွဲ့လက်အောက်တွင် ထားရှိကာ မြို့တော်စည်ပင် သာယာရေးဥပဒေနှင့်အညီ ကော်မတီပိုင်ရန်ပုံငွေကို တိုင်းဒေသကြီးအစိုးရ၏ အစီအစဉ်ဖြင့် သုံးစွဲပိုင်ခွင့်ပြုရေး ပြည်ထောင်စုအစိုးရအား တိုက်တွန်းကြောင်း အဆို	Development	Scrutiny	Pending	5-Sep-12	Dr Linn Aumg	Deputy Finnance and Revenue
UPMP-01-0096	U Myo Myint	ဦးမျိုးမြင့်	Mandalay Region, Constituency (6)	Mandalay	USDP	Male	Bamar	Buddhism	1-Oct-39	Civil Service	First Amyotha Hluttaw	2010	2015	UP-01-02-031	12-Sep-11	First Amyotha Hluttaw	Second Regular Session	Forming a committee for national dams project and being a member of International Commission of Large Dams	ပြည်ထောင်စုသမ္မတမြန်မာနိုင်ငံ တမံကြီးများဆိုင်ရာ အမျိုးသားကော်မတီဖွဲ့စည်းခြင်းနှင့် အပြည်ပြည်ဆိုင်ရာ တမံကြီးများ ကော်မရှင် ICOLD သို့ အဖွဲ့ဝင်အဖြစ် ပါဝင်ခွင့်ရရှိရန် ပြည်ထောင်စုအစိုးရအား တိုက်တွန်းကြောင်း အဆို	Infrasturctural Development	Scrutiny	Approved	13-Sep-11	U Khin Zaw	Deputy  Agriculture and Irrigation Minister
UPMP-01-0096	U Myo Myint	ဦးမျိုးမြင့်	Mandalay Region, Constituency (6)	Mandalay	USDP	Male	Bamar	Buddhism	1-Oct-39	Civil Service	First Amyotha Hluttaw	2010	2015	UP-01-03-002	26-Jan-12	First Amyotha Hluttaw	Third Regular Session	Changing to use to Imperial Unit System from Metric Unit System	ပေ-ပေါင်-စက္ကန့် ယူနစ်စနစ် (Imperial Unit System)မှ စင်တီမီတာ-ဂရမ်-စက္ကန့် ယူနစ်စနစ် (Metric Unit System)သို့ ပြောင်းလဲသုံးစွဲရေး သတ်မှတ်နိုင်ပါရန် ပြည်ထောင်စုအစိုးရအား တိုက်တွန်းကြောင်း အဆို 	Administration	Scrutiny	Approved	27-Jan-12	Dr Ko Ko Oo	Deputy Science & Technology Minister
UPMP-01-0096	U Myo Myint	ဦးမျိုးမြင့်	Mandalay Region, Constituency (6)	Mandalay	USDP	Male	Bamar	Buddhism	1-Oct-39	Civil Service	First Amyotha Hluttaw	2010	2015	UP-01-03-014	8-Mar-12	First Amyotha Hluttaw	Third Regular Session	Sharing water from the Dams for Agricultural development	လယ်ယာစိုက်ပျိုးသီးနှံ ဖွံ့ဖြိုးတိုးတက်မှုရရှိရန် ဆည်ရေများ ထိရောက်စွာ ထုတ်လွှတ် ပေးဝေရယူရေးအတွက် ပြည်ထောင်စုအစိုးရအား တိုက်တွန်းကြောင်းအဆို	Agriculture	Scrutiny	Approved	9-Mar-12	U Khin Zaw	Deputy Agriculture and Irragation Minister
UPMP-01-0096	U Myo Myint	ဦးမျိုးမြင့်	Mandalay Region, Constituency (6)	Mandalay	USDP	Male	Bamar	Buddhism	1-Oct-39	Civil Service	First Amyotha Hluttaw	2010	2015	UP-01-03-020	23-Apr-12	First Amyotha Hluttaw	Third Regular Session	Forming the committee for the Economic And Engineering Development	မြန်မာနိုင်ငံ စီးပွားရေးနှင့် အင်ဂျင်နီယာပညာရပ်ဖွံ့ဖြိုးတိုးတက်မှု (Economic And Engineering Development Of Myanmar)အတွက် အစီရင်ခံစာများ ပြုစုတင်ပြနိုင်ရေး၊ ပြည်တွင်းကျွမ်းကျင်ပညာရှင်များ/ နိုင်ငံခြားကျွမ်းကျင်ပညာရှင်များကို ငှားရမ်းဆောင်ရွက်ရန်နှင့် အဆင့်မြင့်လုပ်ငန်း ကြီးကြပ် ညှိနှိုင်းမှုကော်မတီတစ်ရပ် ဖွဲ့စည်းသွားရန် ပြည်ထောင်စုအစိုးရအား တိုက်တွန်းကြောင်း အဆို	Infrasturctural Development	Scrutiny	Approved	25-Apr-12	U Myo Aung	Deputy Industry Minister
UPMP-01-0096	U Myo Myint	ဦးမျိုးမြင့်	Mandalay Region, Constituency (6)	Mandalay	USDP	Male	Bamar	Buddhism	1-Oct-39	Civil Service	First Amyotha Hluttaw	2010	2015	UP-01-04-002	5-Jul-12	First Amyotha Hluttaw	Fourth Regular Session	Formation of an independent advisory body to monitor new infrastructure projects	နိုင်ငံတော်၏ ပြည်တွင်း/ ပြည်ပ ရင်းနှီးမြှုပ်နှံမှု အစီအစဉ်များဖြင့် အကောင်အထည်ဖော် ဆောင်ရွက်မည့် စီမံကိန်းကြီးများ သည် ဘက်ပေါင်းစုံမှ ရေရှည်ထိရောက်အကျိုးပြုစေရန် သီးခြားလွတ်လပ် သော အတိုင်ပင်ခံ အင်ဂျင်နီယာအဖွဲ့များ ငှားရမ်းဆောင်ရွက်ရေး ပြည်ထောင်စုအစိုးရအား တိုက်တွန်းကြောင်း အဆို	Infrasturctural Development	Scrutiny	Approved	6-Aug-12	Dr Kan Zaw	National Planning and Economic Development Minister
UPMP-01-0096	U Myo Myint	ဦးမျိုးမြင့်	Mandalay Region, Constituency (6)	Mandalay	USDP	Male	Bamar	Buddhism	1-Oct-39	Civil Service	First Amyotha Hluttaw	2010	2015	UP-01-05-006	25-Oct-12	First Amyotha Hluttaw	Fifth Regular Session	To consider the performance of Public-Private Projects	နိုင်ငံတော်၏ ရင်းနှီး မြှုပ်နှံမှု၊ ပြည်တွင်းတိုင်းရင်းသားကုမ္ပဏီများ၏ ရင်းနှီးမြှုပ်နှံမှု (BOT) နှင့် နိုင်ငံခြားကုမ္ပဏီများ၏ အကျိုးတူပူးပေါင်းရင်းနှီးမြှုပ်နှံမှု (JV/BOT) အစီအစဉ် (၃)ရပ်ဖြင့် လျှပ်စစ်စီမံကိန်းများကို အကောင်အထည်ဖော်ရာတွင် နိုင်ငံတော်အတွက် ထိရောက် အကျိုးရှိစေရန် ဟန်ချက်ညီညီ ဆောင်ရွက်လုပ်ကိုင်နိုင်ရေး ပြန်လည်သုံးသပ်သင့်ကြောင်း ပြည်ထောင်စုအစိုးရအား တိုက်တွန်းကြောင်းအဆို	Infrasturctural Development	Scrutiny	Approved	21-Nov-12	U Khin Maung Soe	Electric Power Minister
UPMP-01-0096	U Myo Myint	ဦးမျိုးမြင့်	Mandalay Region, Constituency (6)	Mandalay	USDP	Male	Bamar	Buddhism	1-Oct-39	Civil Service	First Amyotha Hluttaw	2010	2015	UP-01-05-008	26-Oct-12	First Amyotha Hluttaw	Fifth Regular Session	To perfprm the Small- Scale Hydropower Development Scenario	မြန်မာနိုင်ငံ၏ လျှပ်စစ်ဖွံ့ဖြိုးမှု မြန်ဆန်စွာ အထောက်အကူပြုနိုင်မည့် အသေးစား ရေအားလျှပ်စစ် ကဏ္ဍပုံဖော်မှု အစီအစဉ် (Small-Scale Hydropower Development Scenario)ကို လက်တွေ့ ကျကျ အကောင်အထည်ဖော်ဆောင်ရွက်သွားရန် ပြည်ထောင်စုအစိုးရအား တိုက်တွန်းကြောင်းအဆို	Infrasturctural Development	Scrutiny	Approved	21-Nov-12	U Khin Maung Soe	Electric Power Minister
UPMP-01-0096	U Myo Myint	ဦးမျိုးမြင့်	Mandalay Region, Constituency (6)	Mandalay	USDP	Male	Bamar	Buddhism	1-Oct-39	Civil Service	First Amyotha Hluttaw	2010	2015	UP-01-06-006	18-Jan-13	First Amyotha Hluttaw	Sixth Regular Session	To perform step by step the Rehabilitation and Modernization Project of Flood Protection Embankments, Drainades and Arcillary Structures Delta	ဧရာဝတီမြစ်ဝကျွန်းပေါ်ဒေသ ရေကြီးမှုကာကွယ်တာတမံများ၊ ရေနုတ်မြောင်းများနှင့်ဆက်စပ်ရေအား အဆောက်အအုံများ ပြန်လည်ခေတ်မီပြင်ဆင်ခြင်း စီမံကိန်း (Rehabilitation and Modernization Project of Flood Protection Embankments, Drainages and Ancillary Structures for Ayeyarwady Delta) အား အဆင့်လိုက် ဆောင်ရွက်သွားရန် ပြည်ထောင်စုအစိုးရအား တိုက်တွန်းကြောင်းအဆို 	Infrasturctural Development	Scrutiny	Approved	29-Jan-13	U Khin Zaw	Deputy Agriculture and Irragation Minister
UPMP-01-0096	U Myo Myint	ဦးမျိုးမြင့်	Mandalay Region, Constituency (6)	Mandalay	USDP	Male	Bamar	Buddhism	1-Oct-39	Civil Service	First Amyotha Hluttaw	2010	2015	UP-01-06-007	22-Jan-13	First Amyotha Hluttaw	Sixth Regular Session	Sharing enough the kerosene to the village public	ကျေးလက်နေ ပြည်သူသုံး ရေနံဆီကို သင့်တင့်လုံလောက်စွာ ထုတ်လုပ်ဖြန့်ဖြူးပေးရန် ပြည်ထောင်စုအစိုးရအား တိုက်တွန်းကြောင်းအဆို 	Social Welfare	Scrutiny	Rejected	20-Feb-13	U Than Htay	Energy Minister
UPMP-01-0096	U Myo Myint	ဦးမျိုးမြင့်	Mandalay Region, Constituency (6)	Mandalay	USDP	Male	Bamar	Buddhism	1-Oct-39	Civil Service	First Amyotha Hluttaw	2010	2015	UP-01-06-025	23-Jun-13	First Amyotha Hluttaw	Sixth Regular Session	Forming the Irrawaddy River Commission For survival of Irrawaddy	မြန်မာနိုင်ငံ၏ အမျိုးသားမြစ်ကြီး ဧရာဝတီ ထာဝရရှင်သန်စေရေးအတွက် ဧရာဝတီမြစ်ကော်မရှင် (The Ayeyarwady River Commission - ARC) ဖွဲ့စည်းဆောင်ရွက်သွားရန် ပြည်ထောင်စုအစိုးရအား တိုက်တွန်းကြောင်းအဆို	Environment	Scrutiny	Approved	5-Feb-13	U Han Sein	Deputy Transport Minister
UPMP-01-0096	U Myo Myint	ဦးမျိုးမြင့်	Mandalay Region, Constituency (6)	Mandalay	USDP	Male	Bamar	Buddhism	1-Oct-39	Civil Service	First Amyotha Hluttaw	2010	2015	UP-01-07-009	28-Jun-13	First Amyotha Hluttaw	Seventh Regular Session	Publishing Analyses of Rate	ခေတ်စနစ်နှင့် လိုက်လျောညီထွေရှိစွာ မှီငြမ်း သုံးစွဲနိုင်မည့် လုပ်ငန်းအခြေခံစံနှုန်းများ (Analyses of Rates) ကို ပြုစုထုတ်ဝေရန် ပြည်ထောင်စုအစိုးရအား တိုက်တွန်းကြောင်း အဆို	Business	Scrutiny	Approved		U Soe Tint	Construction Minister
UPMP-01-0096	U Myo Myint	ဦးမျိုးမြင့်	Mandalay Region, Constituency (6)	Mandalay	USDP	Male	Bamar	Buddhism	1-Oct-39	Civil Service	First Amyotha Hluttaw	2010	2015	UP-01-08-002	9-Oct-13	First Amyotha Hluttaw	Eight Regular Session	Realistic Scenario to Produce Skillful Engineers	အဆင့်မြင့် နည်းပညာတက္ကသိုလ်များ (Centres of Excellence) ပေါ်ပေါက်လာ၍ အရည်အချင်းပြည့်ဝသော နည်းပညာကျွမ်းကျင်သူ များနှင့် အင်ဂျင်နီယာများ မွေးထုတ်ပေးနိုင်ရေး လက်တွေ့ကျစွာပုံဖော်မည့် အစီအစဉ် (Realistic Scenario) ဖြင့် အင်ဂျင်နီယာနှင့် နည်းပညာဆိုင်ရာ ပညာရေးစနစ်ကို အကောင်အထည်ဖော် ဆောင်ရွက်ပေးပါရန် ပြည်ထောင်စုအစိုးရအား တိုက်တွန်းကြောင်း အဆို	Education	Scrutiny	Approved		Dr. Ko Ko Oo	Science and Techonology Minister
