MPID	Name	Name_in_Burmese	Constituency	Region	Party	Gender	Ethnicity	Religion	DoB	Previous_Occupation	Parliament	Elected_Year	Term_End_Year	QuestionID	House	Session	Date	Description	Description_in_Burmese	Issue	Respondant	Respondant_Position	Response	Purpose
LWMP-01-0012	Dr. Soe Moe Aung	ဒေါက်တာစိုးမိုးအောင်	Beelin Tsp	Mon	USDP	Male	Bamar	Buddhism	13-Jul-65	Civil Service	First Pyithu Hluttaw	2010	2015	LWQ-01-10-232	First Pyithu Hluttaw	Tenth Regular Session	22-Jul-14	(5) Social Sufficency System for Public		Development	Daw Win Maw Tun	Deputy Minister	Unclear	Scrutiny
LWMP-01-0012	Dr. Soe Moe Aung	ဒေါက်တာစိုးမိုးအောင်	Beelin Tsp	Mon	USDP	Male	Bamar	Buddhism	13-Jul-65	Civil Service	First Pyithu Hluttaw	2010	2015	LWQ-01-11-160	First Pyithu Hluttaw	Eleventh Regular Session	20-Nov-14	Digital System TV Tower		Services	U Pike Htway	Deputy Information Minister	Unclear	Scrutiny
LWMP-01-0013	U Aung Lin Hlaing	ဦးအောင်လင်းလှိုင်	BoatPyin Tsp	Taninthayi	USDP	Male	Bamar	Buddhism	16-Dec-57	Civil Service	First Pyithu Hluttaw	2010	2015	LWQ-01-08-118	First Pyithu Hluttaw	Eight Regular Session	4-Nov-13	Distribuiton of SIM card of GSM, CDMA		Services	U Win Than	Deputy Communications and Information Techonology Minister	Underway	Representation
LWMP-01-0014	U Mya Thein	ဦးမြသိန်း	Bogalay Tsp	Ayeyawady	USDP	Male	Bamar	Buddhism	21-Jul-49	Others	First Pyithu Hluttaw	2010	2015	LWQ-01-02-185	First Pyithu Hluttaw	Second Regular Session	27-Sep-11	Upgrading Bogalay-Pyapon Road		Infrasturctural Development	U Khin Maung Myint	Construction Minsiter	Affirmative	Representation
LWMP-01-0014	U Mya Thein	ဦးမြသိန်း	Bogalay Tsp	Ayeyawady	USDP	Male	Bamar	Buddhism	21-Jul-49	Others	First Pyithu Hluttaw	2010	2015	LWQ-01-03-120	First Pyithu Hluttaw	Third Regular Session	25-Apr-12	Rural education scheme		Education	U Aye Kyu	Deputy Education Minister	Underway	Scrutiny
LWMP-01-0014	U Mya Thein	ဦးမြသိန်း	Bogalay Tsp	Ayeyawady	USDP	Male	Bamar	Buddhism	21-Jul-49	Others	First Pyithu Hluttaw	2010	2015	LWQ-01-04-008	First Pyithu Hluttaw	Fourth Regular Session	5-Jul-12	Construction of Bogale bridge in Bogale Township, Irrawaddy Division		Infrasturctural Development	U Kyaw Lwin	Deputy Construction Minister	Affirmative	Representation
LWMP-01-0014	U Mya Thein	ဦးမြသိန်း	Bogalay Tsp	Ayeyawady	USDP	Male	Bamar	Buddhism	21-Jul-49	Others	First Pyithu Hluttaw	2010	2015	LWQ-01-10-159	First Pyithu Hluttaw	Tenth Regular Session	3-Jul-14	Supporting Farmers in Bokalay		Agriculture	U Ohn Than	Deputy Agriculture and Irrigation Minister	Mixed Answer	Representation
LWMP-01-0015	U Sein Myint	ဦးစိန်မြင့်	Botataung Tsp	Yangon	USDP	Male	Bamar	Buddhism	3-Jul-62	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-04-102	First Pyithu Hluttaw	Fourth Regular Session	8-Aug-12	Issuance of hotel licenses		Tourism	U Htay Aung	Deputy Hotels and Tourism Minister	Unclear	Scrutiny
LWMP-01-0015	U Sein Myint	ဦးစိန်မြင့်	Botataung Tsp	Yangon	USDP	Male	Bamar	Buddhism	3-Jul-62	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-04-120	First Pyithu Hluttaw	Fourth Regular Session	20-Aug-12	Creation of a ‘Thirty Comrades’ memorial		Politics	U Soe Maung	President Office Minister	Negative	Scrutiny
LWMP-01-0015	U Sein Myint	ဦးစိန်မြင့်	Botataung Tsp	Yangon	USDP	Male	Bamar	Buddhism	3-Jul-62	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-07-241	First Pyithu Hluttaw	Seventh Regular Session	28-Aug-13	Technical and capital injection to industries		Industry	U Myo Aung	Deputy Industry Minister	Unclear	Scrutiny
LWMP-01-0015	U Sein Myint	ဦးစိန်မြင့်	Botataung Tsp	Yangon	USDP	Male	Bamar	Buddhism	3-Jul-62	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-09-011	First Pyithu Hluttaw	Ninth Regular Session	16-Jan-14	Foreign Investment and Job Opportunity for citizens		Business	Dr. Daw khin San Ye	Deputy Minister	Affirmative	Scrutiny
LWMP-01-0016	U Than Nwe	ဦးသန်းနွယ်	Budalin Tsp	Sagaing	USDP	Male	Bamar	Buddhism	11-Nov-49	Education	First Pyithu Hluttaw	2010	2015	LWQ-01-03-070	First Pyithu Hluttaw	Third Regular Session	29-Feb-12	Launching official university web sites		Education	Dr Mya Aye	Education Minister	Mixed Answer	Scrutiny
LWMP-01-0017	U Shwe Maung	ဦးရွှေမောင်	Buthee Taung Tsp	Rakhine	USDP	Male	Bamar	Islamism	30-Jun-65	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-01-032	First Pyithu Hluttaw	First Regular Session	21-Mar-11	Outstanding students in matric exam		Education	Dr Chan Nyein	Education Minister	Affirmative	Scrutiny
LWMP-01-0017	U Shwe Maung	ဦးရွှေမောင်	Buthee Taung Tsp	Rakhine	USDP	Male	Bamar	Islamism	30-Jun-65	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-01-033	First Pyithu Hluttaw	First Regular Session	21-Mar-11	Education promotion in Maungtaw		Education	U Kyaw Hsan	Information Minister	Affirmative	Representation
LWMP-01-0017	U Shwe Maung	ဦးရွှေမောင်	Buthee Taung Tsp	Rakhine	USDP	Male	Bamar	Islamism	30-Jun-65	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-02-050	First Pyithu Hluttaw	Second Regular Session	29-Aug-11	Leaving for abroad of Local intellectuals		Education	Lt-Gen Ko Ko	Home Minister	Affirmative	Scrutiny
LWMP-01-0017	U Shwe Maung	ဦးရွှေမောင်	Buthee Taung Tsp	Rakhine	USDP	Male	Bamar	Islamism	30-Jun-65	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-02-074	First Pyithu Hluttaw	Second Regular Session	1-Sep-11	Admission to professional institutes		Education	Dr. Mya Aye	Education Minister	Affirmative	Scrutiny
LWMP-01-0017	U Shwe Maung	ဦးရွှေမောင်	Buthee Taung Tsp	Rakhine	USDP	Male	Bamar	Islamism	30-Jun-65	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-02-075	First Pyithu Hluttaw	Second Regular Session	1-Sep-11	T appoint native teachers		Education	Dr. Mya Aye	Education Minister	Negative	Scrutiny
LWMP-01-0017	U Shwe Maung	ဦးရွှေမောင်	Buthee Taung Tsp	Rakhine	USDP	Male	Bamar	Islamism	30-Jun-65	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-02-081	First Pyithu Hluttaw	Second Regular Session	1-Sep-11	To upgrade the quality of education in Maungtaw Distirict		Educatoin	Dr. Mya Aye	Education Minister	Affirmative	Representation
LWMP-01-0017	U Shwe Maung	ဦးရွှေမောင်	Buthee Taung Tsp	Rakhine	USDP	Male	Bamar	Islamism	30-Jun-65	Business	First Pyithu Hluttaw	2010	2015	LWQ-01-02-082	First Pyithu Hluttaw	Second Regular Session	1-Sep-11	About Immigration Form No.4		Administration	U Khin Yi	Immigration and Population Minister	Affirmative	Representation
LWMP-01-0019	U Tin Maung	ဦးတင်မောင်	Chanmyatharsi Tsp	Mandalay	USDP	Male	Bamar	Buddhism	5-Jan-44	Education	First Pyithu Hluttaw	2010	2015	LWQ-01-03-024	First Pyithu Hluttaw	Third Regular Session	30-Jan-12	Privacy school laws		Education	U Aye Kyu	Deputy Education Minister	Underway	Scrutiny
LWMP-01-0019	U Tin Maung	ဦးတင်မောင်	Chanmyatharsi Tsp	Mandalay	USDP	Male	Bamar	Buddhism	5-Jan-44	Education	First Pyithu Hluttaw	2010	2015	LWQ-01-03-067	First Pyithu Hluttaw	Third Regular Session	21-Feb-12	Management of Chanmyathazi airport		Transportation	U Nyan Tun Aung	Transport Minister	Underway	Representation
LWMP-01-0019	U Tin Maung	ဦးတင်မောင်	Chanmyatharsi Tsp	Mandalay	USDP	Male	Bamar	Buddhism	5-Jan-44	Education	First Pyithu Hluttaw	2010	2015	LWQ-01-03-114	First Pyithu Hluttaw	Third Regular Session	23-Apr-12	Law restricting agents in real estate industry		Real Estate	U Soe Nyunt	Suprme Court Judget	Affirmative	Legislation
LWMP-01-0019	U Tin Maung	ဦးတင်မောင်	Chanmyatharsi Tsp	Mandalay	USDP	Male	Bamar	Buddhism	5-Jan-44	Education	First Pyithu Hluttaw	2010	2015	LWQ-01-05-006	First Pyithu Hluttaw	Fifth Regular Session	18-Oct-12	Coffee cultivation and production		Agriculture	U Ohn Than	Deputy Agriculture and Irrigation Minister	Negative	Scrutiny
LWMP-01-0019	U Tin Maung	ဦးတင်မောင်	Chanmyatharsi Tsp	Mandalay	USDP	Male	Bamar	Buddhism	5-Jan-44	Education	First Pyithu Hluttaw	2010	2015	LWQ-01-08-014	First Pyithu Hluttaw	Eight Regular Session	2-Oct-13	Changing the Chanmyatharzi Airport to People Square and also stating the place of Educational Unis:,		Administration	U Zin Yaw	Deputy Transport Minister	Negative	Representation
LWMP-01-0019	U Tin Maung	ဦးတင်မောင်	Chanmyatharsi Tsp	Mandalay	USDP	Male	Bamar	Buddhism	5-Jan-44	Education	First Pyithu Hluttaw	2010	2015	LWQ-01-08-077	First Pyithu Hluttaw	Eight Regular Session	21-Oct-13	Taking action to illagel trade of cow, goat and buffalo		Breeding	Brig-Gen Kyaw Kyaw Tun	Deputy Hone Minister	Underway	Scrutiny
LWMP-01-0019	U Tin Maung	ဦးတင်မောင်	Chanmyatharsi Tsp	Mandalay	USDP	Male	Bamar	Buddhism	5-Jan-44	Education	First Pyithu Hluttaw	2010	2015	LWQ-01-09-030	First Pyithu Hluttaw	Ninth Regular Session	22-Jan-14	illegeal trade of Bufflos, cows and goats		Business	Brig. General Kyaw Zan Myint	Deputy Home Minister	Affirmative	Scrutiny
LWMP-01-0019	U Tin Maung	ဦးတင်မောင်	Chanmyatharsi Tsp	Mandalay	USDP	Male	Bamar	Buddhism	5-Jan-44	Education	First Pyithu Hluttaw	2010	2015	LWQ-01-10-015	First Pyithu Hluttaw	Tenth Regular Session	3-Jun-14	Allowing Quick Loans in Patheingyi		Finance	U Soe Min		Underway	Representation
LWMP-01-0019	U Tin Maung	ဦးတင်မောင်	Chanmyatharsi Tsp	Mandalay	USDP	Male	Bamar	Buddhism	5-Jan-44	Education	First Pyithu Hluttaw	2010	2015	LWQ-01-10-045	First Pyithu Hluttaw	Tenth Regular Session	10-Jun-14	Appointing more police		Administration	Brig-Gen Kyaw Kyaw Tun	Deputy Home Minister	Underway	Scrutiny
LWMP-01-0019	U Tin Maung	ဦးတင်မောင်	Chanmyatharsi Tsp	Mandalay	USDP	Male	Bamar	Buddhism	5-Jan-44	Education	First Pyithu Hluttaw	2010	2015	LWQ-01-11-150	First Pyithu Hluttaw	Eleventh Regular Session	30-Oct-14	University Entrance Exam		Education	U Thant Shin	Deputy Education Minister	Mixed Answer	Scrutiny
LWMP-01-0020	U Thein Lwin	ဦးသိန်းလွင်	Chauk Tsp	Magway	USDP	Male	Bamar	Buddhism	14-Jan-49	Education	First Pyithu Hluttaw	2010	2015	LWQ-01-02-224	First Pyithu Hluttaw	Second Regular Session	4-Oct-11	To remove and build the building for telephone exchange		Services	U Thein Tun	Communiction and Information Technology Minister	Mixed Answer	Scrutiny
