am_constituency,st_constituency_number,st_constituency,ward_village_number,ward_village,am_constituency_number,st_constituency_pcode
ဧရာဝတီတိုင်းဒေသကြီး,2,ပန်းတနော်,18,ကျုံတိုင်းကြီးကျေးရွာအုပ်စု,9,MMR017020
ဧရာဝတီတိုင်းဒေသကြီး,2,ပန်းတနော်,19,ခတ္ထိယ(အထက်)ကျေးရွာအုပ်စု,9,MMR017020
ဧရာဝတီတိုင်းဒေသကြီး,2,ပန်းတနော်,20,ကျုံတိုင်းကလေးကျေးရွာအုပ်စု,9,MMR017020
ဧရာဝတီတိုင်းဒေသကြီး,2,ပန်းတနော်,21,ပြလင်းကျေးရွာအုပ်စု,9,MMR017020
ဧရာဝတီတိုင်းဒေသကြီး,2,ပန်းတနော်,22,ခနွဲ့ကဘိုကျေးရွာအုပ်စု,9,MMR017020
ဧရာဝတီတိုင်းဒေသကြီး,2,ပန်းတနော်,23,ထိန်ကုလားကုန်းကျေးရွာအုပ်စု,9,MMR017020
ဧရာဝတီတိုင်းဒေသကြီး,2,ပန်းတနော်,24,တူးချောင်းကျေးရွာအုပ်စု,9,MMR017020
ဧရာဝတီတိုင်းဒေသကြီး,2,ပန်းတနော်,25,ပေပင်တောင်ကျေးရွာအုပ်စု,9,MMR017020
ဧရာဝတီတိုင်းဒေသကြီး,2,ပန်းတနော်,26,ပေပင်မြောက်ကျေးရွာအုပ်စု,9,MMR017020
ဧရာဝတီတိုင်းဒေသကြီး,2,ပန်းတနော်,27,ဘုရားချောင်းကျေးရွာအုပ်စု,9,MMR017020
ဧရာဝတီတိုင်းဒေသကြီး,2,ပန်းတနော်,28,သရက်ငူကျေးရွာအုပ်စု,9,MMR017020
ဧရာဝတီတိုင်းဒေသကြီး,2,ပန်းတနော်,29,မြေနုကျေးရွာအုပ်စု,9,MMR017020
ဧရာဝတီတိုင်းဒေသကြီး,2,ပန်းတနော်,30,သုံးခွကျေးရွာအုပ်စု,9,MMR017020
ဧရာဝတီတိုင်းဒေသကြီး,2,ပန်းတနော်,31,ကျုံလမ်းကျေးရွာအုပ်စု,9,MMR017020
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,1,အမှတ်(1)ရပ်ကွက်(ပုသိမ်မြို့),1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,2,အမှတ်(2)ရပ်ကွက်(ပုသိမ်မြို့),1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,3,အမှတ်(3)ရပ်ကွက်(ပုသိမ်မြို့),1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,4,အမှတ်(9)ရပ်ကွက်(ပုသိမ်မြို့),1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,5,အမှတ်(10)ရပ်ကွက်(ပုသိမ်မြို့),1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,6,အမှတ်(11)ရပ်ကွက်(ကန်တိုမင်နယ်မြေ)(ပုသိမ်မြို့),1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,7,အမှတ်(13)ရပ်ကွက်(ရွှေဝတ်မှုံရပ်ကွက်)(ပုသိမ်မြို့),1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,8,အမှတ်(15)ရပ်ကွက်(ပုသိမ်မြို့),1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,9,အမှတ်(1)ရပ်ကွက်(ရွှေသောင်ယံမြို့),1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,10,အမှတ်(2)ရပ်ကွက်(ရွှေသောင်ယံမြို့),1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,11,အမှတ်(3)ရပ်ကွက်(ရွှေသောင်ယံမြို့),1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,12,ရှမ်းကွင်းကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,13,ရှောပြာကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,14,ရွာသစ်ကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,15,ထန်းကန့်လန့်ကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,16,ကျောက်ချောင်းကြီးကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,17,မင်းကုန်းကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,18,အနန်းကုန်းကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,19,ကမ်းနီကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,20,ကြောင်ပန်းကုန်းကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,21,စပါးထားကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,22,ရွှေမြင်တင်ကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,23,မရမ်းချောင်းကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,24,ဇင်ပြွန်းကုန်းကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,25,ကိုးဆူကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,26,သစ်ပုတ်ကုန်းကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,27,တွန်ပလွန်ကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,28,လက်ပန်ကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,29,ကွင်းပေါက်ကြီးကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,30,မိုးကုတ်ကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,31,ချောင်းသာကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,32,သဲကုန်းကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,33,သဘော့ကန်ကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,34,ဘောမိကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ပုသိမ်,35,မကျီးဇင်ကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,1,အမှတ်(1)ရပ်ကွက်(ပုသိမ်မြို့),1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,2,အမှတ်(2)ရပ်ကွက်(ပုသိမ်မြို့),1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,3,အမှတ်(3)ရပ်ကွက်(ပုသိမ်မြို့),1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,4,အမှတ်(9)ရပ်ကွက်(ပုသိမ်မြို့),1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,5,အမှတ်(10)ရပ်ကွက်(ပုသိမ်မြို့),1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,6,အမှတ်(11)ရပ်ကွက်(ကန်တိုမင်နယ်မြေ)(ပုသိမ်မြို့),1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,7,အမှတ်(13)ရပ်ကွက်(ရွှေဝတ်မှုံရပ်ကွက်)(ပုသိမ်မြို့),1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,8,အမှတ်(15)ရပ်ကွက်(ပုသိမ်မြို့),1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,9,အမှတ်(1)ရပ်ကွက်(ရွှေသောင်ယံမြို့),1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,10,အမှတ်(2)ရပ်ကွက်(ရွှေသောင်ယံမြို့),1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,11,အမှတ်(3)ရပ်ကွက်(ရွှေသောင်ယံမြို့),1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,12,ရှမ်းကွင်းကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,13,ရှောပြာကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,14,ရွာသစ်ကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,15,ထန်းကန့်လန့်ကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,16,ကျောက်ချောင်းကြီးကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,17,မင်းကုန်းကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,18,အနန်းကုန်းကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,19,ကမ်းနီကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,20,ကြောင်ပန်းကုန်းကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,21,စပါးထားကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,22,ရွှေမြင်တင်ကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,23,မရမ်းချောင်းကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,24,ဇင်ပြွန်းကုန်းကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,25,ကိုးဆူကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,26,သစ်ပုတ်ကုန်းကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,27,တွန်ပလွန်ကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,28,လက်ပန်ကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,29,ကွင်းပေါက်ကြီးကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,30,မိုးကုတ်ကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,31,ချောင်းသာကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,32,သဲကုန်းကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,33,သဘော့ကန်ကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,34,ဘောမိကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,2,ပုသိမ်,35,မကျီးဇင်ကျေးရွာအုပ်စု,1,MMR017001
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,1,ရပ်ကွက်(1)ဓနိတောရပ်ကွက်(ဖျာပုံမြို့),10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,2,ရပ်ကွက်(2)စျေးပိုင်းရပ်ကွက်(ဖျာပုံမြို့),10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,3,ရပ်ကွက်(3)မြို့ဦးရပ်ကွက်(ဖျာပုံမြို့),10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,4,ရပ်ကွက်(4)မကျီးတန်းရပ်ကွက်(ဖျာပုံမြို့),10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,5,ရပ်ကွက်(5)ရွာလည်ဘုရားရပ်ကွက်(ဖျာပုံမြို့),10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,6,ရပ်ကွက်(6)သင်္ဘောဆိပ်ရပ်ကွက်(ဖျာပုံမြို့),10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,7,ရပ်ကွက်(7)ရွှေဂူချောင်ရပ်ကွက်(ဖျာပုံမြို့),10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,8,ရပ်ကွက်(8)အပြောင်ရပ်ကွက်(ဖျာပုံမြို့),10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,9,ရပ်ကွက်(9)ကွက်သစ်မြောက်ရပ်ကွက်(ဖျာပုံမြို့),10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,10,ရပ်ကွက်(10)ကွက်သစ်အလယ်ရပ်ကွက်(ဖျာပုံမြို့),10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,11,ရပ်ကွက်(11)ကွက်သစ်တောင်ရပ်ကွက်(ဖျာပုံမြို့),10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,12,ရပ်ကွက်(12)စစ်တန်းရပ်ကွက်(ဖျာပုံမြို့),10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,13,ရပ်ကွက်(13)သိမ်ဘုရားရပ်ကွက်(ဖျာပုံမြို့),10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,14,ရပ်ကွက်(14)စစ်ကွက်သစ်ရပ်ကွက်(ဖျာပုံမြို့),10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,15,ရပ်ကွက်(15)ဗိုလ်ချုပ်ကွက်သစ်ရပ်ကွက်(ဖျာပုံမြို့),10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,16,ရပ်ကွက်(16)အကြီးကွက်သစ်ရပ်ကွက်(ဖျာပုံမြို့),10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,17,ရပ်ကွက်(17)လိပ်ဥကုန်းကွက်သစ်ရပ်ကွက်(ဖျာပုံမြို့),10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,18,ရပ်ကွက်(18)ကန်တော်မင်္ဂလာရပ်ကွက်(ဖျာပုံမြို့),10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,19,ရပ်ကွက်(19)တူးမြောင်းရပ်ကွက်(ဖျာပုံမြို့),10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,20,ကျုံတာရှမ်းကွင်းကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,21,သလိပ်ကြီးကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,22,ဂျိုဝါကျောက်ရဲစုကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,23,ကျုံစုတ်ဂုံညင်းတန်းကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,24,မင်းလှစုကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,25,ဂျိုဝါကြံခင်းစုကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,26,ချောင်းတွင်းကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,27,ကျုံကူကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,28,အပြောင်ကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,29,အောက်ကွင်းကြီးကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,30,မှော်ဘီကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,31,အခြားကလေးကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,32,ခရိုင်ဘော်ကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,33,ကျီးနှစ်ပင်ကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,34,ကဇောင်းကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,35,သပြေကန်ကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,36,ဖျာပုံတမန်ကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,37,ဂျုံဝါထလွန်ကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,38,ကျုံကျိုက်ကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,39,မရဲပျားမွတ်ကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,40,ခနောင်ရှမ်းကွင်းကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,41,ဘန့်ဘွေးစုကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,42,သဲအိမ်တမန်ကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,43,ကိုးအိမ်တန်းကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,44,သဲအိမ်ကျောင်းစုကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,45,ကျုံသွတ်တညီကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,46,အစီးကလေးကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,47,အောင်သာယာကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဖျာပုံ,48,သုံးထပ်ကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,1,အမှတ်(1)ရပ်ကွက်(အမာမြို့),10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,2,အမှတ်(2)ရပ်ကွက်(အမာမြို့),10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,3,အမှတ်(3)ရပ်ကွက်(အမာမြို့),10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,4,အမှတ်(4)ရပ်ကွက်(အမာမြို့),10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,5,ကျုံကဒွန်းကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,6,လက်ပန်ပင်ကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,7,ဇင်းဘောင်ကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,8,ဗျိုင်းကဖီးကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,9,ကြက်ဖမွေးဇောင်းကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,10,အောက္ကဘာကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,11,ကနိကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,12,ကွန်ဒိုင်းကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,13,တင်ပုလွဲကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,14,သမိန်ထောသိမ်ကုန်းကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,15,သမိန်ထောကုန်းတန်းကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,16,ဘဝသစ်ကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,17,တယ်ပင်ဆိပ်ကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,18,ဆိပ်မကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,19,နောက်မီးကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,20,ဘိုးဘကုန်းကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,21,ကျောင်းကုန်းကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,22,ဒေါ်ညိမ်းကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,23,မြို့ကုန်းကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,24,ဒေးဒလူကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,25,အလန်းဖလွတ်ကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,26,ကျိုက္ကဘာကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,2,ဖျာပုံ,27,ဂေးဂုကျေးရွာအုပ်စု,10,MMR017023
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,1,အမှတ်(1)ရပ်ကွက်(ဘိုကလေးမြို့),11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,2,အမှတ်(2)ရပ်ကွက်(ဘိုကလေးမြို့),11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,3,အမှတ်(3)ရပ်ကွက်(ဘိုကလေးမြို့),11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,4,အမှတ်(4)ရပ်ကွက်(ဘိုကလေးမြို့),11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,5,အမှတ်(5)ရပ်ကွက်(ဘိုကလေးမြို့),11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,6,အမှတ်(6)ရပ်ကွက်(ဘိုကလေးမြို့),11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,7,အမှတ်(7)ရပ်ကွက်(ဘိုကလေးမြို့),11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,8,အမှတ်(8)ရပ်ကွက်(ဘိုကလေးမြို့),11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,9,အမှတ်(9)ရပ်ကွက်(ဘိုကလေးမြို့),11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,10,အမှတ်(10)ရပ်ကွက်(ဘိုကလေးမြို့),11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,11,ဘိုဒီကွဲကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,12,ငပိချောင်းကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,13,ဘုရားချောင်းကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,14,စပယ်ကုန်းကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,15,ဝဲကြီးကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,16,ဖိုးလေးကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,17,သပြေကန်ကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,18,ကမကလူကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,19,သက္ကယ်ဆိပ်ကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,20,ဟေမန်ကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,21,ညီနောင်(ဟေမန်)ကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,22,ဘုရားသုံးဆူကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,23,မြသိန်းတန်ကျေးရွာအုပ်စု,11,MMR017024
ဧရာဝတီတိုင်းဒေသကြီး,1,ဘိုကလေး,24,ပတ္တမြားကုန်းကျေးရွာအုပ်စု,11,MMR017024
