state_or_region,constituency_number,constituency_name,ward_village_number,ward_village
ရခိုင်ပြည်နယ်,1,ပုဏ္ဏားကျွန်းမြို့နယ်,28,ယိုးတရုပ်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ပုဏ္ဏားကျွန်းမြို့နယ်,29,ရှင်တော် (ဒိုင်းနက်)ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ပုဏ္ဏားကျွန်းမြို့နယ်,30,သဲတော်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ပုဏ္ဏားကျွန်းမြို့နယ်,31,မင်းဇီချောင်းကျေးရွာ အုပ်စု
ရခိုင်ပြည်နယ်,1,ပုဏ္ဏားကျွန်းမြို့နယ်,32,ရင်းချောင်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ပုဏ္ဏားကျွန်းမြို့နယ်,33,ညောင်ခြုံကျေးရွာ အုပ်စု
ရခိုင်ပြည်နယ်,1,ပုဏ္ဏားကျွန်းမြို့နယ်,34,သူပုန်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ပုဏ္ဏားကျွန်းမြို့နယ်,35,ဆင်ထိန်း ကြီးကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ပုဏ္ဏားကျွန်းမြို့နယ်,36,ဆားငံကန်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ပုဏ္ဏားကျွန်းမြို့နယ်,37,တောက်ဆုံ ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ပုဏ္ဏားကျွန်းမြို့နယ်,38,ကြံခင်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ပုဏ္ဏားကျွန်းမြို့နယ်,39,ပန်းနီလာကျေးရွာ အုပ်စု
ရခိုင်ပြည်နယ်,1,ပုဏ္ဏားကျွန်းမြို့နယ်,40,ဘုရားကြီးကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ပုဏ္ဏားကျွန်းမြို့နယ်,41,ခြင်္သေ့ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ပုဏ္ဏားကျွန်းမြို့နယ်,42,မြက် သောက် ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ပုဏ္ဏားကျွန်းမြို့နယ်,43,အောင်ဖြူပြင်ကျေးရွာ အုပ်စု
ရခိုင်ပြည်နယ်,1,ပုဏ္ဏားကျွန်းမြို့နယ်,44,ပဲစိနန်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ပုဏ္ဏားကျွန်းမြို့နယ်,45,ယိုးငူကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ပုဏ္ဏားကျွန်းမြို့နယ်,46,ကျောက်ဆိပ် ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,1,အထက်သင်ပုန်းတန်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,2,ဖာပွေကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,3,ဩရမကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,4,ဆင်သီပိန္နဲတော ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,5,သက်ကျိုင်းတောင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,6,ဥယျာဉ်သာကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,7,ဒါပ္ပကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,8,ပြိုင်းတောင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,9,ပိုးရှီပြင် ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,10,ရဟတ်တောင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,11,ဂန့်ဂါကြီး ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,12,ဂန့်ဂါကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,13,ကြက်စင်တလင်း ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,14,စေတီပြင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,15,တောဖျား ကံချောင်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,16,ကျောက်ပြင်ဆိပ်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,17,ကံဘူးကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,18,ဒိုးတန်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,19,ပေါက်တောပြင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,20,ပိန္နဲတော ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,21,မိုးတိမ်ပြင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,22,အမဲခင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,23,ဒီပါရုံ ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,24,ဝက်နှုတ်သီးကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,25,ယာချောင်း ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,26,အလယ်ကျွန်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,27,ပဒေသာ ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,28,အထုတ်သည်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,29,တံဘက်လှမ်း ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,30,ကြိန်ကျွန်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,31,မကျည်းချောင်း ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,32,အလယ်ချောင်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,33,သင်ပုန်း တန်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,34,ကံပြင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,35,ကုလားချောင်း ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,36,မက္ကလာကျကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,37,ကုန်တန်းကြိမ် ချောင်း ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,38,ကွမ်းတောင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,39,အိုင်ဒင်ရွာသစ်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,40,ငှက်ကြီးကျွန်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,41,ရေပေါက်ချောင်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,42,နတ်ဆိပ်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,43,တန်းစွယ်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,44,ပိုက်ဆိပ်(ကျော်ဇံ)ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,45,တန်းခိုးကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,46,ကျွဲထိုးကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,47,ကံ ချောင်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,48,စပါးထားကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,49,အောင် ဇေယျ ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ပုဏ္ဏားကျွန်းမြို့နယ်,50,ခမောင်းတောကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,1,တောင်ရင်းရပ်ကွက်(ရသေ့တောင်မြို့)
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,2,အရှေ့မြောက်ရပ်ကွက် (ရသေ့တောင်မြို့)
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,3,သိန်တောင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,4,ဖက်လိပ် ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,5,ကြိမ်တန်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,6,ပြင်ရှည်ကျေးရွာ အုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,7,စေတီပြင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,8,ချွတ်ပြင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,9,အထက်နန်းရာကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,10,အောက်နန်းရာကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,11,ပေါက်ပင်ရင်း(ပေါက်တော)ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,12,ကျောင်းတောင် ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,13,ခွဆုံကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,14,ကညင်ချောင်းကျေး ရွာ အုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,15,ကျွန်းပေါ်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,16,ပန်းဖေါ်ပြင်ကျေးရွာ အုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,17,မိညိုထောင့်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,18,သစ်ကတိုးကျေးရွာ အုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,19,ရန်အောင်ပြင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,20,ကုန်တန်းကျေးရွာ အုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,21,ပြာပင်ရင်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,22,ညောင်ပင်လှကျေးရွာ အုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,23,နတ်ချောင်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,24,မြင်းဖူးကျေးရွာ အုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,25,ကျောက်စာတိုင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,26,အောင်ဆိပ်ကျေးရွာ အုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,27,ကောင်းရီချောင်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,28,သံချောင်းကျေးရွာ အုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,29,ပေါင်းဇားကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,30,သရက်ချောင်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,31,လောင်းချောင်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,32,ကပိုင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,33,ကိုးတန်ကောက်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,34,ဒုံးပိုက်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,35,အောင်ဗလကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,36,ကုလားချောင်း ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,37,အငူမော်ကုန်တန်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,38,အငူမော်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,39,ဆင်ခုန်းတိုင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,40,အုတ်ဖို(ယခင် အိုးဖောက်) ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,41,ရက်ခုန်းတိုင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,42,ရေဂေါင်း ချောင်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ရသေ့တောင်မြို့နယ်,43,ပဲသဒူကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,1,ချောင်းဝရပ်ကွက်(ရသေ့တောင်မြို့)
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,2,အရှေ့တောင်ရပ်ကွက် (ရသေ့တောင်မြို့)
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,3,အုန်းချောင်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,4,ဇီးခေါင်းကျေး ရွာ အုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,5,ပြိန်းတောကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,6,ရေမျက်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,7,သမီးလှကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,8,ရေစိုးချောင်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,9,ကျောက်ရံသာစည်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,10,ကျောက်တန်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,11,နွားလှကျော်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,12,ထီးစွဲကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,13,သောင်းဒရားကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,14,လမုန်းတိုင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,15,စပါးထားကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,16,ခနောင်းကြီးကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,17,ငတောက်တူကြီးကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,18,လေးခွဆုံကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,19,ငတောက်တူချေကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,20,ပေါက်တောကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,21,ပြားချောင်းကြီးကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,22,ဘာတလေကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,23,ထွန်းရဝေကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,24,ကြိမ်သာကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,25,စိုးမေကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,26,လေးကံ(ယခင်ပေါက်တောကြီး)ကျေးရွာ အုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,27,ဆေးအိုးကျကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,28,နဂါးမောက် ကျေးရွာ အုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,29,တင်းကုတ် ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,30,မင်းကံကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,31,ကူတောင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,32,ရွှေလောင်းတင်(ယခင်ပိုက်ဆိပ်) ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,33,သာစည်ထောင့်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,34,မြင်းဂန်း ချောင်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,35,ဦးဂါကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,36,ဖြူချောင်း ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,37,ရေပိုက်ဆုံကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,38,ကြက်ရိုးဆိပ် ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,39,ကံပြင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,40,ကပ်ချောင်း ကျေး ရွာ အုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,41,ညောင်ပင်ကြီးကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,42,ဆားပြင်ချေ ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,43,ကျွန်းကြီးကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,44,ညောင်ပင် လယ်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,45,ဆားပြင်ကြီးကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,46,လက်ပံပင်ရင်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,47,ဇီးကိုင်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,48,အနောက်ပြင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ရသေ့တောင်မြို့နယ်,49,ငစံဘော်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,0,(ဘူးသီးတောင်မြို့)
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,3,မြို့သစ်ရပ်ကွက် (ဘူးသီးတောင်မြို့)
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,4,ဘဒကားကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,5,ကျောင်းတောင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,6,တင်းမေကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,7,ဂုပ်ပီကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,8,ကျွန်းပေါက် ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,9,မျောက်ရဲ(ခ)ပန်းဘဲချောင်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,10,ဇီးထုံကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,11,ဘဒနာကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,12,လောင်း ချောင်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,13,တပ်မင်းချောင်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,14,င/ကျဉ်တောက်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,15,မီးကျောင်းခေါင်းဆွဲ ကျေးရွာ အုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,16,အင်းချောင်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,17,ငါးရန့်ချောင်းကျေးရွာ အုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,18,ယင်းမကျောင်းတောင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,19,တရဂူကျေးရွာ အုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,20,သင်္ဂနက်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,21,မီးချောင်းစျေးကျေးရွာ အုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,22,ဒါးပိုင်ဆရာကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,23,မောင်ကြီးတောင် ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,24,ခြင်းသမားကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,25,ကျောက်တောင် (ခ)ပြင်ရှည်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,26,စံညှင်းဝေကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,27,အုပ်တောင်ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,28,ခမောင်းချောင်းကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,29,လောင်းယုံကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,30,သြရမ(ခ)ရီးချောင်းပြင်လှ ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,31,ဧရာသျှကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,32,ဒပြုချောင်း ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,33,သရက်ကင်းမနုကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,34,နန်းရာကုန်း ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,35,ရွာမကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,1,ဘူးသီးတောင်မြို့နယ်,36,လက်ဝဲဒက်ပြင်ရှည် ကျေးရွာအုပ်စု
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,1,သပြေကုန်းရပ်ကွက် (ဘူးသီးတောင်မြို့)
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,2,တောင်ရပ်ကွက် (ဘူးသီးတောင်မြို့)
ရခိုင်ပြည်နယ်,2,ဘူးသီးတောင်မြို့နယ်,3,မြို့သစ်တောင်ရပ်ကွက် (ဘူးသီးတောင်မြို့)
